ao3id,author,author__ts,chapters,chapters__ts,deleted,deleted__ts,fandom,fandom__ts,rating,rating__ts,title,title__ts,updated,updated__ts,visit,visit__ts,hasupdate,hasupdate__ts,word_count,word_count__ts,summary,summary__ts,crawled,crawled__ts,read,read__ts
16079258,lieutenant_hatshepsut,1556659568.923,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1556659568.923,False,1556659568.923,Dishonored (Video Games),1556659568.923,-1,1556659568.923,Castling,1556659568.923,2018-09-23T00:00:00.000Z,1556659568.923,2019-04-30T21:26:08.842Z,1556659568.923,,,1640,1556659568.923,"Корво - божество, Чужой - человек, оказавшийся не в то время не в том месте.",1556659568.923,2019-04-30T21:26:08.924Z,1556659568.923,0,1556659568.923
16088492,Daddy Jiang Cheng (gotaemin),1572801871.859,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1572801871.859,False,1572801871.859,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1572801871.859,1,1572801871.859,Mo XuanYu Deserves Happiness,1572801871.859,2018-09-24T00:00:00.000Z,1572801871.859,2019-11-03T17:24:31.825Z,1572801871.859,,,1180,1572801871.859,Small scene about the ambiguous time when Mo XuanYu was part of the LanLingJin sect and bothered Jin GuangYao a lot that the author never really touched on. I want him to be happy while still sticking to canon BUT I WANT HIM TO BE HAPPY OK,1572801871.859,2019-11-03T17:24:31.860Z,1572801871.859,0,1572801871.859
16111208,ravewriter,1548135480.139,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1548135480.139,0,1548135480.139,Original Work,1548135480.139,-1,1548135480.139,Sleeping Beauty,1548135480.139,2018-09-27T00:00:00.000Z,1548135480.139,2019-01-22T05:38:00.091Z,1548135480.139,,,1155,1548135480.139,"A king finds little sleeping beauty fifty years before the end of her term. He thinks she's a sex doll, but probably wouldn't care if she were real.",1548135480.139,2019-01-22T05:38:00.139Z,1548135480.139,0,1548135480.139
16118126,nanthebread,1571999245.864,"{""published"": ""5"", ""total"": ""6"", ""complete"": false}",1571999245.864,False,1571999245.864,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1571999245.864,-1,1571999245.864,what do you mean this goes in that,1571999245.864,2019-05-04T00:00:00.000Z,1571999245.864,2019-10-25T10:27:25.832Z,1571999245.864,,,10491,1571999245.864,"“Yes, Gusu Lan’s education is top-notch, heads and shoulders above every other cultivation sect...but have you ever considered these poor boys need a little more practical knowledge? I think it’d be a good idea to implement sex ed!”Lan Qiren was torn between having a cardiac event then and there or sending Wei Wuxian into the afterlife once more, preferably with his own two hands.",1571999245.864,2019-10-25T10:27:25.864Z,1571999245.864,0,1571999245.864
16131281,"adrift_me, WahlBuilder",1556683414.365,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1556683414.365,False,1556683414.365,Dishonored (Video Games),1556683414.365,-1,1556683414.365,Out of the Spotlight,1556683414.365,2018-09-29T00:00:00.000Z,1556683414.365,2019-05-01T04:03:34.305Z,1556683414.365,,,2060,1556683414.365,"Corvo is an old rocker, and Levi is a man with an ethereal voice and past in an emo hardcore band. They find each other in a small club on the outskirts of the city, and music does its magic to bring two different souls closer.
A tumblr prompt for a modern au.",1556683414.365,2019-05-01T04:03:34.365Z,1556683414.365,0,1556683414.365
16134659,Anonymous,1564458396.249,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1564458398.419,False,1564458396.249,The Silmarillion and other histories of Middle-Earth - J. R. R. Tolkien,1564458396.249,3,1564458398.419,a sweetness old and new and rare,1564458396.249,2018-09-29T00:00:00.000Z,1564458396.249,2019-07-30T03:46:38.361Z,1564458398.419,False,1564458398.425,2057,1564458396.249,"All Findaráto wants is to escape Nargothrond for a day with Balan, away from the politics and the pettiness and everything else. And when they finally make their escape, it is all so, so worth the hassle.",1564458396.249,2019-07-30T03:46:38.419Z,1564458398.419,0,1564458398.419
16189658,ScalyshArc,1575155760.279,"{""published"": ""31"", ""total"": ""31"", ""complete"": true}",1575155760.279,False,1575155760.279,"魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù, The Grandmaster of Demonic Cultivation",1575155760.279,-1,1575155760.279,31 Autumn Days,1575155760.279,2018-10-31T00:00:00.000Z,1575155760.279,2019-11-30T23:16:00.266Z,1575155760.279,,,15477,1575155760.279,"October Writing Prompts 2018. Writing Prompts by Mia Botha at writerwrite. Kumpulan ficlet dengan berbagai pair dan cita rasa, karena kita butuh gula untuk menangkal pahit-pahit yang akan datang. ((Edit : ga jadi isi gula semua, otak saya kebanyakan kafein jadi lebih banyak pahit uhukmaaf lupa tulis, akan ada beberapa spoiler chapter 90an ke atas))Chapter 31 : AU Canon divergence. Sebelum Yiling-laozu lahir kembali...",1575155760.279,2019-11-30T23:16:00.279Z,1575155760.279,0,1575155760.279
16191635,SteelLily,1559421693.364,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1559421693.364,0,1559421693.364,Call the Midwife,1559421693.364,3,1559421693.364,Lullaby,1559421693.364,2018-10-04T00:00:00.000Z,1559421693.364,2019-06-01T20:41:33.362Z,1559421693.364,,,1696,1559421693.364,"The trolley full of beer was hurdling toward Lucille at an alarming rate and showed no signs of stopping. Before Valerie Dyer had even consciously made the decision, she found herself between Lucille and the runaway alcohol. Val caught the look of absolute horror on Lucille’s face right before the cart slammed into her. The last thing Val was able to process before passing out was Lucille shouting into the Black Sail for Val’s aunt to telephone for an ambulance.",1559421693.364,2019-06-01T20:41:33.364Z,1559421693.364,0,1559421693.364
16212158,Fyon_Pyong,1575260650.625,"{""published"": ""5"", ""total"": ""?"", ""complete"": false}",1575260654.652,False,1575260650.625,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1575260650.625,-1,1575260654.652,Both Master and His Dear Disciple are Clueless at the Path of Love,1575260650.625,2019-01-04T00:00:00.000Z,1575260650.625,2019-12-02T04:24:14.633Z,1575260654.652,False,1575260654.656,23094,1575260650.625,"After the siege of the Burial Mounds led by his beloved ShiDi, the Yiling Patriarch Wei WuXian was spared by the Heavens before death welcomed him. Instead of having his body perish from the world for good, the souls of the past from the Burial Mounds saved him and hid his body to the lonely village of Mo, where he met his first disciple, Mo XuanYu, the lunatic cut-sleeve.After 13 years of having roamed the world with his beloved disciple as a travelling apothecary, the duo stumbled upon the mysterious ghost hand that has been terrorizing the Mo Village. Where the strange turn of events instigated the current investigation. However, Heavens’ Will was a fickle thing. Even with the numerous routes that Fate has laid out for him and all of his old acquaintances, Wei WuXian realized that no matter in what world he was in, Lan WangJi will always be there with him. Too bad, our Patriarch was too blind to see it.",1575260650.625,2019-12-02T04:24:14.652Z,1575260654.652,0,1575260654.652
16214687,amyfortuna,1564458629.435,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1564458629.435,False,1564458629.435,The Silmarillion and other histories of Middle-Earth - J. R. R. Tolkien,1564458629.435,5,1564458629.435,Close to Your Heart,1564458629.435,2018-10-07T00:00:00.000Z,1564458629.435,2019-07-30T03:50:29.403Z,1564458629.435,,,978,1564458629.435,Bëor and Finrod arrive in Nargothrond. It's full of Elves.,1564458629.435,2019-07-30T03:50:29.435Z,1564458629.435,0,1564458629.435
16216883,Delusional_Lunatic_3791,1564544142.777,"{""published"": ""2"", ""total"": ""?"", ""complete"": false}",1564544144.569,False,1564544142.777,"The Silmarillion and other histories of Middle-Earth - J. R. R. Tolkien, Strange Magic (2015)",1564544142.777,-1,1564544144.569,Sing Me A Song,1564544142.777,2018-11-01T00:00:00.000Z,1564544142.777,2019-07-31T03:35:44.525Z,1564544144.569,False,1564544144.575,2874,1564544142.777,"Wedding bells are ringing on the day Amarië and Finrod are to be joined in holy matrimone. At least, that's what's supposed to happen…",1564544142.777,2019-07-31T03:35:44.569Z,1564544144.569,0,1564544144.569
16232912,NowSeeHere,1559502348.217,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1559604243.405,False,1559502348.217,Call the Midwife,1559502348.217,-1,1559604243.405,To a certain degree,1559502348.217,2018-10-08T00:00:00.000Z,1559502348.217,2019-06-03T23:24:03.403Z,1559604243.405,False,1559648811.236,3866,1559502348.217,"Delia sets up a meeting for Valerie to meet the new nurse Lucille for drinks over happy hour. Things get off to a bumpy start, but they work out in the end.",1559502348.217,2019-06-03T23:24:03.405Z,1559604243.405,0,1559604243.405
16235909,EHyde,1572799681.248,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1572799681.248,False,1572799681.248,"魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù, Discworld - Terry Pratchett",1572799681.248,-1,1572799681.248,After,1572799681.248,2018-10-08T00:00:00.000Z,1572799681.248,2019-11-03T16:48:01.207Z,1572799681.248,,,382,1572799681.248,"After Mo Xuanyu summons Wei Wuxian, he has one final encounter.",1572799681.248,2019-11-03T16:48:01.248Z,1572799681.248,0,1572799681.248
16241288,renysen,1572000028.392,"{""published"": ""5"", ""total"": ""5"", ""complete"": true}",1572000028.392,False,1572000028.392,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1572000028.392,-1,1572000028.392,To Deserve So Much More,1572000028.392,2018-10-31T00:00:00.000Z,1572000028.392,2019-10-25T10:40:28.369Z,1572000028.392,,,19909,1572000028.392,"Mo XuanYu was a little too late to getting Wei WuXian's soul. A civilian family never expected to be under siege by an army and their youngest daughter happens upon a treasure niche where old writings of bringing back the dead have been recorded. In the effort to save her family, she sacrifices her soul and brings forth Wei WuXian. Armed with a powerful Golden Core and a female body, Wei WuXian has to deal with the increasing number of cultivators that want to learn from the powerful cultivator that can destroy entire armies single-handedly, more so cultivators that want to marry ""her"".Meanwhile, Wei WuXian thinks husband hunting would be a lot easier if he didn’t have to pick anyone.",1572000028.392,2019-10-25T10:40:28.392Z,1572000028.392,0,1572000028.392
16251128,KayNight,1542460235.215,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1542460235.215,0,1542460235.215,"Castlevania (Cartoon), 悪魔城ドラキュラ | Castlevania Series",1542460235.215,3,1542460235.215,"Unwind Me, Untether Me",1542460235.215,2018-10-10T00:00:00.000Z,1542460235.215,2018-11-17T13:10:35.135Z,1542460235.215,,,1328,1542460235.215,"Sometimes Trevor just needs to be held down, fucked out of his mind, and given a little bit of love. Alucard is happy to oblige.",1542460235.215,2018-11-17T13:10:35.215Z,1542460235.215,0,1542460235.215
16255694,Ticktocktheclock (tashatj),1572790628.566,"{""published"": ""2"", ""total"": ""5"", ""complete"": false}",1572790628.566,False,1572790628.566,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1572790628.566,-1,1572790628.566,Break Me (so you can piece me back together again),1572790628.566,2019-07-19T00:00:00.000Z,1572790628.566,2019-11-03T14:17:08.522Z,1572790628.566,,,4812,1572790628.566,There is much more than meets the eye.,1572790628.566,2019-11-03T14:17:08.566Z,1572790628.566,0,1572790628.566
16255898,bluebeholder,1562432312.147,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1562432312.147,False,1562432312.147,Dishonored (Video Games),1562432312.147,-1,1562432312.147,An Insufferable God,1562432312.147,2018-10-10T00:00:00.000Z,1562432312.147,2019-07-06T16:58:32.109Z,1562432312.147,,,1126,1562432312.147,"During his time in Karnaca, Corvo sneaks into a secret room to retrieve a rune from a shrine. Of course the Outsider can't let this pass without a comment...or two...or perhaps a monologue. He's insufferable, and the only solution to that problem is to kiss him.",1562432312.147,2019-07-06T16:58:32.147Z,1562432312.147,0,1562432312.147
16276910,dynamicsymmetry,1556271732.088,"{""published"": ""7"", ""total"": ""?"", ""complete"": false}",1556271732.088,False,1556271732.088,Dishonored (Video Games),1556271732.088,-1,1556271732.088,"I’ve Found My Place, I’m Safe and Sound",1556271732.088,2019-04-22T00:00:00.000Z,1556271732.088,2019-04-26T09:42:12.009Z,1556271732.088,,,19611,1556271732.088,"Emily Kaldwin is on the throne, Dunwall is rebuilding, and Corvo Attano desperately wants to move on. Of course he can’t. Of course when he tries he finds himself moving in some absolutely horrifying directions.",1556271732.088,2019-04-26T09:42:12.089Z,1556271732.088,0,1556271732.088
16294982,Menuridae,1575155580.49,"{""published"": ""10"", ""total"": ""10"", ""complete"": true}",1575155580.49,False,1575155580.49,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1575155580.49,-1,1575155580.49,Blink,1575155580.49,2019-01-20T00:00:00.000Z,1575155580.49,2019-11-30T23:13:00.465Z,1575155580.49,,,79174,1575155580.49,"“So on Saturday night, while you are having the time of your life on a date with your hot, hunky, handsome soulmate, I have to go on a date with a rich young master who sounds like a literal stick in the mud whilst pretending to be you?""
 
Mo Xuanyu's family has set him up on a blind date with a rich young master after learning he is gay. However, he already has plans for that night. Instead of going on the date himself, Mo Xuanyu enlists Wei Wuxian to go as a substitute. Wei Wuxian must act like his best friend for the night before kindly turning down Mo Xuanyu's date.
Only, Wei Wuxian finds out that turning down Mo Xuanyu's date is possibly the hardest thing he has had to do in a long time.
Russian Translation now available.",1575155580.49,2019-11-30T23:13:00.490Z,1575155580.49,0,1575155580.49
16317368,Devin Cage (shiny_silver_socks),1548004193.978,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1563851045.139,0,1548004193.978,Original Work,1548004193.978,5,1548004193.978,North Star in Somebody's Sky,1548004193.978,2018-10-20T00:00:00.000Z,1548004193.978,2019-07-23T03:04:04.785Z,1563851045.139,False,1563851045.235,1616,1548004193.978,"There was no use lusting after Colin, no matter how delectable he looked after spending a day working in the sun. That ship had sailed more than a decade ago, with Colin on it and Reggie at home with a broken heart.",1548004193.978,2019-07-23T03:04:05.140Z,1563851045.139,0,1563851045.139
16333052,"Azides, ravewriter",1548135500.242,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1548135500.242,0,1548135500.242,Original Work,1548135500.242,-1,1548135500.242,A Different Sleeping Beauty,1548135500.242,2018-10-18T00:00:00.000Z,1548135500.242,2019-01-22T05:38:20.192Z,1548135500.242,,,2881,1548135500.242,A king stumbles onto a different sleeping beauty. It's not what the boy's father had in mind.,1548135500.242,2019-01-22T05:38:20.243Z,1548135500.242,0,1548135500.242
16352579,Firoy (nadin_hime),1575155603.348,"{""published"": ""2"", ""total"": ""2"", ""complete"": true}",1575155603.348,False,1575155603.348,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1575155603.348,-1,1575155603.348,Об одобренных техниках воскрешения,1575155603.348,2019-01-10T00:00:00.000Z,1575155603.348,2019-11-30T23:13:23.327Z,1575155603.348,,,1788,1575155603.348,"Пара слов об эксперементальных практиках, которые доведут любых темных магистров до слез. Постканон, серия драбблов, где у всех все хорошо.",1575155603.348,2019-11-30T23:13:23.349Z,1575155603.348,0,1575155603.348
16355975,vanitasmemoire,1572787948.223,"{""published"": ""3"", ""total"": ""?"", ""complete"": false}",1572787948.223,False,1572787948.223,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1572787948.223,-1,1572787948.223,Discord in Mortality,1572787948.223,2019-01-23T00:00:00.000Z,1572787948.223,2019-11-03T13:32:28.197Z,1572787948.223,,,6837,1572787948.223,"Before Wei WuXian’s death, he hopes for the day that he and Lan Zhan can love each other again without any conflicts that will endanger them. Yet, the heavens are still punishing him after all these years.It’s as if history was repeated, everything was once again the same but good news the Wen Sect no longer exists so there won’t be any upcoming war. Everything is in picture but there’s an empty spot in the middle. He wonders until now where he is. Lan Wangji doesn’t want his sufferings to be repeated too, he wished that they will be reunited in their next life but it seems the world doesn’t want to.Until he saw that figure in black robes, flute in one hand and long hair swaying with the wind and those dead eyes staring in the distance. Lan Wangji knew that the heavens didn’t punished Wei WuXian… they saved him.",1572787948.223,2019-11-03T13:32:28.223Z,1572787948.223,0,1572787948.223
16365791,havisham,1546850714.009,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1549076616.698,0,1546850714.009,ジョジョの奇妙な冒険 | JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure,1546850714.009,3,1546850714.009,Heaven is Betting On Us,1546850714.009,2018-10-21T00:00:00.000Z,1546850714.009,2019-02-02T03:03:36.692Z,1549076616.698,False,1549076616.707,1906,1546850714.009,"Bruno and Giorno live happily ever after, with vampires.",1546850714.009,,,,
16387298,gunchaann,1575139543.088,"{""published"": ""23"", ""total"": ""?"", ""complete"": false}",1575139543.088,False,1575139543.088,"魔道 祖师 | Mo Dao Zu Shi | Grandmaster of Demonic Cultivation, 魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù, The Founder of Diabolism",1575139543.088,-1,1575139543.088,It's You,1575139543.088,2019-08-08T00:00:00.000Z,1575139543.088,2019-11-30T18:45:43.075Z,1575139543.088,,,131113,1575139543.088,"Saat seseorang memiliki sesuatu yang berharga maka kehidupan mereka akan terasa bahagia, namun jika sesuatu yang berharga itu harus merenggut sesuatu yang lain apa yang akan kita lakukan? ""Kenangan bersamamu adalah sesuatu yang berharga, aku mencintaimu dari lubuk hatiku,"" ""Ya,""""Apa kau bisa menjaganya untukku?""""Tentu saja,""""Terima kasih,"" °DISCLAIMER : Mo Xiang Tong Xiu 墨香铜臭°Novel/Manhua/Donghua : Mo Dao Zu Shi 魔道祖师 (Grandmaster of Demonic Cultivation).",1575139543.088,2019-11-30T18:45:43.088Z,1575139543.088,0,1575139543.088
16388027,hawa777,1572814202.173,"{""published"": ""2"", ""total"": ""?"", ""complete"": false}",1572814202.173,False,1572814202.173,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1572814202.173,-1,1572814202.173,RPG AU ~Isekai Tensei,1572814202.173,2018-12-07T00:00:00.000Z,1572814202.173,2019-11-03T20:50:02.146Z,1572814202.173,,,362,1572814202.173,"When they opened their eyes, they realized that they have been reincarnated...again!",1572814202.173,2019-11-03T20:50:02.173Z,1572814202.173,0,1572814202.173
16392617,rikke,1573217678.767,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1573217678.767,False,1573217678.767,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1573217678.767,5,1573217678.767,nothing gold can stay,1573217678.767,2018-10-24T00:00:00.000Z,1573217678.767,2019-11-08T12:54:38.726Z,1573217678.767,,,10353,1573217678.767,"Before Wen Chao can throw him into Yiling Burial Mounds, Lan WangJi finds Wei WuXian.",1573217678.767,2019-11-08T12:54:38.767Z,1573217678.767,0,1573217678.767
16395635,Yukkie (orphan_account),1575155783.578,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1575155783.578,False,1575155783.578,"魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù, 魔道祖师 | Módào Zǔshī (Cartoon), The Grandmaster of Demonic Cultivation, Founder of Diabolism, 魔道祖師",1575155783.578,-1,1575155783.578,Halloween Special Fanfiction- Your Existence Glowed in My Heart,1575155783.578,2018-10-24T00:00:00.000Z,1575155783.578,2019-11-30T23:16:23.556Z,1575155783.578,,,3205,1575155783.578,,1575155783.578,2019-11-30T23:16:23.578Z,1575155783.578,0,1575155783.578
16418270,VulpesKorsak,1556709721.863,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1556709721.863,False,1556709721.863,Dishonored (Video Games),1556709721.863,-1,1556709721.863,I was wondering if you believe in ghosts,1556709721.863,2018-10-26T00:00:00.000Z,1556709721.863,2019-05-01T11:22:01.803Z,1556709721.863,,,2354,1556709721.863,Corvo meets a ghost of a young man with black eyes. Surprisingly even for himself he is not afraid. He even feels sympathy for the lonely ghost.,1556709721.863,2019-05-01T11:22:01.863Z,1556709721.863,0,1556709721.863
16437284,Yukkie,1575155767.769,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1575155767.769,False,1575155767.769,"魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù, 魔道祖师 | Módào Zǔshī (Cartoon), The Grandmaster of Demonic Cultivation, Founder of Diabolism, 魔道祖師",1575155767.769,-1,1575155767.769,Halloween Special Fanfiction- Your Existence Glowed in My Heart,1575155767.769,2018-10-31T00:00:00.000Z,1575155767.769,2019-11-30T23:16:07.746Z,1575155767.769,,,8438,1575155767.769,,1575155767.769,2019-11-30T23:16:07.770Z,1575155767.769,0,1575155767.769
16439510,lieutenant_hatshepsut,1556272447.023,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1556272447.023,False,1556272447.023,Dishonored (Video Games),1556272447.023,-1,1556272447.023,The Irony,1556272447.023,2018-10-28T00:00:00.000Z,1556272447.023,2019-04-26T09:54:06.988Z,1556272447.023,,,1200,1556272447.023,Бездна пришла во дворец (или нет).,1556272447.023,2019-04-26T09:54:07.024Z,1556272447.023,0,1556272447.023
16442441,Sath,1540762052.579,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1567026538.142,False,1540762052.579,Castlevania (Cartoon),1567025922.227,5,1540762052.579,I Put a Spell on You,1540762052.579,2018-10-28T00:00:00.000Z,1540762052.579,2019-08-28T21:08:57.980Z,1567026538.142,False,1567026538.162,1523,1540762052.579,"Alucard accidentally casts from the Belmont book of penis spells, and only Trevor Belmont can help him undo the spell's handiwork.",1540762052.579,2019-08-28T21:08:58.143Z,1567026538.142,0,1567026538.142
16443623,CountingSheep,1571754732.582,"{""published"": ""35"", ""total"": ""?"", ""complete"": false}",1571754732.582,False,1571754732.582,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1571754732.582,-1,1571754732.582,Lotus in the Palace,1571754732.582,2019-10-14T00:00:00.000Z,1571754732.582,2019-10-22T14:32:12.544Z,1571754732.582,,,127427,1571754732.582,"Right after winning a war, General Wei WuXian has a rude awakening as an omega and is dragged to the imperial palace.  While he gets used to his new place in society, he begins to reconnect with his family and old friends--one of which is an ice-cold Emperor who is as hard to read as ever.",1571754732.582,2019-10-22T14:32:12.582Z,1571754732.582,0,1571754732.582
16444499,Guntz,1542458580.03,"{""complete"": 0, ""published"": ""2"", ""total"": ""?""}",1542458580.03,0,1542458580.03,"悪魔城ドラキュラ | Castlevania Series, Castlevania (Cartoon), Castlevania (Netflix), Castlevania (TV)",1542458580.03,-1,1542458580.03,Try to Catch the Sun,1542458580.03,2018-11-11T00:00:00.000Z,1542458580.03,2018-11-17T12:42:59.955Z,1542458580.03,,,8626,1542458580.03,"""What a horrible night to have a curse.""Yeah, no kidding.(Self-Insert Fem!Alucard)",1542458580.03,2018-11-17T12:43:00.031Z,1542458580.03,0,1542458580.03
16462094,Shinku_Tsuuki,1575155775.341,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1575155775.341,False,1575155775.341,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1575155775.341,-1,1575155775.341,How Was It?,1575155775.341,2018-10-30T00:00:00.000Z,1575155775.341,2019-11-30T23:16:15.314Z,1575155775.341,,,287,1575155775.341,"“Hei, Tuan Muda Nie. Bagaimana rasanya mengontrol semua dari balik tirai?""",1575155775.341,2019-11-30T23:16:15.341Z,1575155775.341,0,1575155775.341
16484438,Moon_Lovers_Lover,1571837107.266,"{""published"": ""10"", ""total"": ""10"", ""complete"": true}",1571837107.266,False,1571837107.266,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,1571837107.266,-1,1571837107.266,Hiding Place,1571837107.266,2019-08-10T00:00:00.000Z,1571837107.266,2019-10-23T13:25:07.236Z,1571837107.266,,,25828,1571837107.266,"Jingyi only realizes that he’s staring when Sect Leader Jiang turns to look back at him with narrowed eyes and an annoyed expression. Jingyi gulps but can’t look away. Their eyes meet, and Jingyi panics.And then he realizes that he’s been pouring hot water on his boots for the past five seconds, panics more, and manages to brush the teapot, teacups, and tray crashing to the floor with the edge of his sleeve.Edit: GUYS STOP WHAT YOU'RE DOING AND LOOK AT THIS ART THAT KEY DREW FOR THIS STORY - IT'S BEAUTIFUL AND I DIE FROM HAPPINESS WHENEVER I LOOK AT IT: http://keysmash.tumblr.com/post/180584585034/i-finally-drew-jiang-cheng-and-lan-jingyi-from-oneALSO YALL GOTTA LOOK AT THIS ONE TOO WO DE TIAN HOLY SHIT: https://www.instagram.com/p/BrpxuQrl3I5/?utm_source=ig_share_sheet&igshid=105t5y1o9e9vk",1571837107.266,2019-10-23T13:25:07.266Z,1571837107.266,0,1571837107.266
16512557,ivelostmyspectacles,1542461353.286,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1542461353.286,0,1542461353.286,"悪魔城ドラキュラ | Castlevania Series, Castlevania (Cartoon)",1542461353.286,5,1542461353.286,"x is work, y is play, and z is keeping your mouth shut",1542461353.286,2018-11-04T00:00:00.000Z,1542461353.286,2018-11-17T13:29:13.231Z,1542461353.286,,,3553,1542461353.286,"“Please, you bastard,” he ground out, and heard Alucard laugh from behind.
“You need only ask.”
 
aka the pwp no one asked for",1542461353.286,2018-11-17T13:29:13.287Z,1542461353.286,0,1542461353.286
16514282,anodyneAvian,1542458595.635,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1542458595.635,0,1542458595.635,"悪魔城ドラキュラ | Castlevania Series, Castlevania (Cartoon)",1542458595.635,-1,1542458595.635,in your warmth I forget how cold it can be,1542458595.635,2018-11-04T00:00:00.000Z,1542458595.635,2018-11-17T12:43:15.580Z,1542458595.635,,,5635,1542458595.635,"With Sypha visiting family, Trevor decides to drop by and check on Adrian in the castle after everything is all said and done. Warmth is shared, names are changed.Basically just fun banter and some sex, because why not.",1542458595.635,2018-11-17T12:43:15.635Z,1542458595.635,0,1542458595.635
16518062,Sath,1541370581.551,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1541370617.778,False,1541370581.551,Castlevania (Cartoon),1541370581.551,5,1541370581.551,Al Dente,1541370581.551,2018-11-04T00:00:00.000Z,1541370581.551,2018-11-04T22:30:17.776Z,1541370617.778,False,1541370617.779,1175,1541370581.551,Hector offers himself to Dracula.,1541370581.551,2018-11-04T22:30:17.778Z,1541370617.778,0,1541370617.778
16530398,somedy,1556272438.797,"{""published"": ""5"", ""total"": ""5"", ""complete"": true}",1556644398.523,False,1556272438.797,Dishonored (Video Games),1556272438.797,-1,1556644398.523,Кадавр,1556272438.797,2018-11-05T00:00:00.000Z,1556272438.797,2019-04-30T17:13:18.451Z,1556644398.523,False,1556644398.53,32908,1556272438.797,"получив трон, Корво не думал, что лишится всего остального",1556272438.797,2019-04-30T17:13:18.524Z,1556644398.523,0,1556644398.523
16541753,iskendaris,1573040217.181,"{""published"": ""2"", ""total"": ""2"", ""complete"": true}",1573040222.302,False,1573040217.181,"魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù, Mo Dao Zu Shi, The Grandmaster of Demonic Cultivation, The Founder of Diabolism",1573040217.181,-1,1573040222.302,Vermillion Seeds 《 此物最相思 》,1573040217.181,2018-11-06T00:00:00.000Z,1573040217.181,2019-11-06T11:37:02.270Z,1573040222.302,False,1573040222.305,12199,1573040217.181,"Only in Gusu does a wedding feel like a funeral, Wuxian thought ruefully to himself. 
Wei Wuxian and Lan Wangji are finally to be married, and little did he expect that planning a wedding would be so much work!",1573040217.181,2019-11-06T11:37:02.302Z,1573040222.302,0,1573040222.302
